"Número Processo -  Formatado","URL Portal Transparência","Data Criação Processo","Objeto Processo","URL Documentos Processo","Código Órgão/Entidade Pedido","Nome Órgão/Entidade Pedido","Situação Processo","Procedimento Contratação - Detalhamento 1","Número Contrato","Contrato_TermoAditivo Arquivos","Código Órgão/Entidade Contratante","Nome Órgão/Entidade Contratante","Data Publicação Contrato","Data Início Vigência Contrato","Data Limite Vigência Contrato","Data Término Vigência Contrato","CNPJ/CPF Fornecedor - Formatado","Nome Empresarial/Nome Fornecedor","Processo SEI","URL Processo SEI","Código Item Material/Serviço - Numérico","Item Material/Serviço","Código Unidade Orçamentária","Nome Unidade Orçamentária","Descrição Linha Fornecimento","Cidade Entrega Item","Quantidade Homologada","Valor Unitário Referência Item Processo","Valor Unitário Homologado Item Processo","Valor Total Referência Item Processo","Valor Total Homologado"
"2121022 000016/2020","NA","18/03/2020","Aquisição  de álcool etílico hidratado e higienizador antisséptico de mãos gel;para atendimento aos funcionários, devido a crise do Coronavírus.","NA","2120","INST.PREV.DOS SERV.MILITARES DO ESTADO M.GERAIS","Concluído","Registro de preços realizado no SIRP","9246044","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162744","2120","INST.PREV.DOS SERV.MILITARES DO ESTADO M.GERAIS","25/05/20","25/04/20","","31/12/20","04.654.861/0001-44","INDALABOR INDAIA LABORATORIO FARMACEUTICO LTDA","NA","NA","1669486","ALCOOL ETILICO HIDRATADO ASPECTO FISICO: SOLUCAO AQUOSA; GRAU INPM: 70; GRAU GL: 77; APRESENTACAO: FRASCO 1 L;","2121","INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS","EQUIPAMENTOS E MATERIAIS PARA CONSERVACAO E LIMPEZA","MINAS GERAIS","100,0000","4,0000","4,0000","400,00","400,00"
"2121022 000017/2020","NA","19/03/2020","Aquisição dos materiais é para atender as demandas de todo o IPSM na realização de seus atendimentos aos beneficiários da saúde devido a pandemia do Coronavírus.","NA","2120","INST.PREV.DOS SERV.MILITARES DO ESTADO M.GERAIS","Concluído","Dispensa de Licitação - Por valor","0","","","","","","","","21.559.804/0001-03","GERBRA COMERCIO EIRELI - ME","NA","NA","513830","BISNAGA PLASTICA - TIPO: BRANCA LEITOSA; CAPACIDADE: 280 GRAMAS; FUNDO: FUNDO FECHADO; BOCA: BOCA AUTO LACRAVEL; BATOQUE: COM BATOQUE;","2121","INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS","MAQUINAS, COMPONENTES, SUPRIMENTOS E EQUIPAMENTOS PARA INDUSTRIA QUIMICA E FARMACEUTICA","Belo Horizonte                          ","210,0000","5,0000","5,0000","1.050,00","1.050,00"
"2121022 000020/2020","NA","25/03/2020","A aquisição de 40 (quarenta) galões de 5 litros de sabonete líquido para suprir a demanda do IPSM devido a crise de saúde pública instalado pelo Coronavírus","NA","2120","INST.PREV.DOS SERV.MILITARES DO ESTADO M.GERAIS","Concluído","Dispensa de Licitação - Por valor","0","","","","","","","","21.559.804/0001-03","GERBRA COMERCIO EIRELI - ME","NA","NA","1692160","SABONETE LIQUIDO -  INDICACAO: HIGIENIZACAO DA PELE; BASE DO PRODUTO: PEROLADA; ASPECTO: VISCOSO; PH: FISIOLOGICO; COMPOSICAO: AGENTES HIDRATANTES E EMOLIENTES; FRAGRANCIA: FRAGRANCIA SUAVE HIPOALERGENICA; APRESENTACAO: EMBALAGEM 5 L;","2121","INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS","ARTIGOS, UTENSILIOS PARA HIGIENE PESSOAL","Belo Horizonte                          ","40,0000","40,0000","40,0000","1.600,00","1.600,00"
"2121022 000021/2020","NA","17/04/2020","A aquisição de máscaras descartáveis para uso dos funcionários do IPSM no atendimento a demanda de prevenção ao Coronavírus.","NA","2120","INST.PREV.DOS SERV.MILITARES DO ESTADO M.GERAIS","Concluído","Dispensa de Licitação","9246007","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162711","2120","INST.PREV.DOS SERV.MILITARES DO ESTADO M.GERAIS","23/04/20","23/04/20","","22/10/20","36.929.324/0001-56","FABER FIDELES COSTA 07475156621","NA","NA","1718940","MASCARA DESCARTAVEL - IDENTIFICACAO: CIRURGICA; FORMATO: RETANGULAR COM PREGAS; CAMADAS: 2 CAMADAS; MATERIA-PRIMA: FIBRA SINTETICA; GRAMATURA: MINIMA 20 G; FILTRO: SEM FILTRO; TIPO FIXACAO: ELASTICO; AJUSTE NASAL: SIM; ESTERIL: NAO;","2121","INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","84.000,0000","2,2000","1,7100","184.800,00","143.640,00"
"2121022 000023/2020","NA","04/06/2020","Compra de medicamentos de alto custo para atendimento das necessidades da beneficiária do SISAU - PMMG/CBMMG/IPSM Roseniria Martins Borges, matrícula 028.165.098&#8203.","NA","2120","INST.PREV.DOS SERV.MILITARES DO ESTADO M.GERAIS","Concluído","Dispensa de Licitação - Por valor","0","","","","","","","","24.939.626/0001-26","BR ONLINE ELETRICA E CONSTRUCOES EIRELI - EPP","NA","NA","50245","AGUA SANITARIA - TEOR: 2 PORCENTO DE CLORO ATIVO;","2121","INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS","EQUIPAMENTOS E MATERIAIS PARA CONSERVACAO E LIMPEZA","Belo Horizonte                          ","200,0000","1,9131","1,8400","382,62","368,00"
"2121022 000023/2020","NA","04/06/2020","Compra de medicamentos de alto custo para atendimento das necessidades da beneficiária do SISAU - PMMG/CBMMG/IPSM Roseniria Martins Borges, matrícula 028.165.098&#8203.","NA","2120","INST.PREV.DOS SERV.MILITARES DO ESTADO M.GERAIS","Concluído","Dispensa de Licitação - Por valor","0","","","","","","","","24.939.626/0001-26","BR ONLINE ELETRICA E CONSTRUCOES EIRELI - EPP","NA","NA","835889","DETERGENTE  USO DOMESTICO - APRESENTACAO: LIQUIDO SUPERCONCENTRADO, DILUICAO 1:200; FRAGRANCIA: NEUTRO;","2121","INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS","EQUIPAMENTOS E MATERIAIS PARA CONSERVACAO E LIMPEZA","Belo Horizonte                          ","30,0000","24,0000","32,8700","720,00","986,10"
"2261032 000112/2020","NA","30/03/2020","INSUMOS LABORATORIAIS - COVID-19","NA","2260","FUNDACAO EZEQUIEL DIAS","Concluído","Dispensa de Licitação","0","","","","","","","","06.003.551/0001-95","QUALIVIDROS DISTRIBUIDORA LTDA","NA","NA","82414","SORO FETAL BOVINO - APLICACAO: CULTIVO CELULAR; COMPONENTES (1): NIVEIS DE ENDOTOXINA < OU = 10 EU/ML; COMPONENTES (2): NIVEIS DE HEMOGLOBINA < OU = A 15 MG/DL; CARACTERISTICAS GERAIS: ISENTO DE MICOPLASMA;","2261","FUNDACAO EZEQUIEL DIAS","REAGENTES E PRODUTOS QUIMICOS","Belo Horizonte                          ","10.000,0000","0,6760","0,6760","6.760,00","6.760,00"
"2261032 000112/2020","NA","30/03/2020","INSUMOS LABORATORIAIS - COVID-19","NA","2260","FUNDACAO EZEQUIEL DIAS","Concluído","Dispensa de Licitação","0","","","","","","","","06.003.551/0001-95","QUALIVIDROS DISTRIBUIDORA LTDA","NA","NA","1670891","LAMINA DE BISTURI DESCARTAVEL MATERIA-PRIMA: ACO INOXIDAVEL ESTERIL; NUMERO: 20; EMBALAGEM: INDIVIDUAL, ESTERIL E COM ABERTURA EM PETALA;","2261","FUNDACAO EZEQUIEL DIAS","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","20,0000","34,9000","34,9000","698,00","698,00"
"2261032 000112/2020","NA","30/03/2020","INSUMOS LABORATORIAIS - COVID-19","NA","2260","FUNDACAO EZEQUIEL DIAS","Concluído","Dispensa de Licitação","0","","","","","","","","11.909.227/0001-70","PROMEGA BIOTECNOLOGIA DO BRASIL LTDA.","NA","NA","1697730","KIT PARA RT-PCR - TIPO: ONE-STEP, METODO DE DETECCAO POR SONDA TIPO TAQMAN; IDENTIFICACAO: CONJUNTO DE REAGENTES LIQUIDOS INCOLORES; FINALIDADE: DETECCAO E QUANTIFICACAO RNA, PCR EM TEMPO REAL;","2261","FUNDACAO EZEQUIEL DIAS","REAGENTES E PRODUTOS QUIMICOS","Belo Horizonte                          ","20.000,0000","12,4300","12,4300","248.600,00","248.600,00"
"2261032 000112/2020","NA","30/03/2020","INSUMOS LABORATORIAIS - COVID-19","NA","2260","FUNDACAO EZEQUIEL DIAS","Concluído","Dispensa de Licitação","0","","","","","","","","13.545.241/0001-68","SINTESE BIOTECNOLOGIA LTDA","NA","NA","394890","BASE DE OLIGONUCLEOTIDEOS - ASPECTO: PO LIOFILIZADO; APRESENTACAO: EN NMOL OU MICROMOL; FINALIDADE: AMPLIFICACAO REGIOES ESPECIFICAS MOLECULAS DE DNA;","2261","FUNDACAO EZEQUIEL DIAS","REAGENTES E PRODUTOS QUIMICOS","Belo Horizonte                          ","450,0000","7,9800","7,9800","3.591,00","3.591,00"
"2261032 000112/2020","NA","30/03/2020","INSUMOS LABORATORIAIS - COVID-19","NA","2260","FUNDACAO EZEQUIEL DIAS","Concluído","Dispensa de Licitação","0","","","","","","","","13.545.241/0001-68","SINTESE BIOTECNOLOGIA LTDA","NA","NA","1368818","AGUA ULTRAPURA - IDENTIFICACAO: LIVRE DE DNASE E RNASE PARA PCR; FINALIDADE: AMPLIFICACAO DE DNA BACTERIANO DIAGNOSTICO; COMPATIBILIDADE: COM TERMOCICLADOR PARA PCR;","2261","FUNDACAO EZEQUIEL DIAS","REAGENTES E PRODUTOS QUIMICOS","Belo Horizonte                          ","10,0000","293,6000","293,6000","2.936,00","2.936,00"
"2261032 000112/2020","NA","30/03/2020","INSUMOS LABORATORIAIS - COVID-19","NA","2260","FUNDACAO EZEQUIEL DIAS","Concluído","Dispensa de Licitação","0","","","","","","","","13.545.241/0001-68","SINTESE BIOTECNOLOGIA LTDA","NA","NA","1497391","BASE DE OLIGONUCLEOTIDEOS - ASPECTO: PO LIOFILIZADO OU LIQUIDO; APRESENTACAO: NANOMOL, MICROMOL OU PICOMOL DA SEQUENCIA MARCADA; FINALIDADE: PCR EM TEMPO REAL; QUENCHER 3 LINHAS;","2261","FUNDACAO EZEQUIEL DIAS","REAGENTES E PRODUTOS QUIMICOS","Belo Horizonte                          ","15,0000","3.420,0000","3.420,0000","51.300,00","51.300,00"
"2261032 000112/2020","NA","30/03/2020","INSUMOS LABORATORIAIS - COVID-19","NA","2260","FUNDACAO EZEQUIEL DIAS","Concluído","Dispensa de Licitação","0","","","","","","","","21.268.634/0001-08","MULTIPLIER DISTRIBUIDORA EIRELI - EPP","NA","NA","1669613","ALCOOL ETILICO (ETANOL) IDENTIFICACAO: ABSOLUTO P.A. - ACS; ASPECTO FISICO: LIQUIDO INCOLOR ANIDRO; CONCENTRACAO: 99,5%; NUMERO CAS: 64-17-5; FORMULA MOLECULAR: CH3CH2OH; PESO MOLECULAR: 46,07 G/MOL; APRESENTACAO: FRASCO 1 L;","2261","FUNDACAO EZEQUIEL DIAS","REAGENTES E PRODUTOS QUIMICOS","Belo Horizonte                          ","10,0000","31,9600","31,9600","319,60","319,60"
"2261032 000112/2020","NA","30/03/2020","INSUMOS LABORATORIAIS - COVID-19","NA","2260","FUNDACAO EZEQUIEL DIAS","Concluído","Dispensa de Licitação","0","","","","","","","","63.067.904/0005-88","LIFE TECHNOLOGIES BRASIL COMERCIO E INDUSTRIA DE PRODUTOS PARA BIOTECNOLOGIA LTDA","NA","NA","857025","MEIO MEM EARLE - ASPECTO: PO; COMPOSICAO: COM SAIS DE EARLE E L-GLUTAMINA SEM BICABORNATO DE SODIO; SOLUBILIDADE: APROX.9,6G DE PO P/LITRO DE MEIO (PREPARA 1 LITRO); FINALIDADE: CULTIVO CELULAR;","2261","FUNDACAO EZEQUIEL DIAS","REAGENTES E PRODUTOS QUIMICOS","Belo Horizonte                          ","100,0000","16,7560","16,7560","1.675,60","1.675,60"
"2261032 000112/2020","NA","30/03/2020","INSUMOS LABORATORIAIS - COVID-19","NA","2260","FUNDACAO EZEQUIEL DIAS","Concluído","Dispensa de Licitação","0","","","","","","","","68.337.658/0001-27","SIGMA-ALDRICH BRASIL LTDA","NA","NA","1151746","PENICILINA + ESTREPTOMICINA - APLICACAO: PARA CULTIVO CELULAR ETC; ASPECTO: LIQUIDO; APRESENTACAO: FRASCO COM VOLUME DE 100ML; COMPLEMENTO: FORMULACAO CONTENDO 10.000 U PENICILINA E 10.000 µG/ML ESTREPTOMICINA;","2261","FUNDACAO EZEQUIEL DIAS","REAGENTES E PRODUTOS QUIMICOS","Belo Horizonte                          ","20,0000","117,0000","117,0000","2.340,00","2.340,00"
"2261032 000112/2020","NA","30/03/2020","INSUMOS LABORATORIAIS - COVID-19","NA","2260","FUNDACAO EZEQUIEL DIAS","Concluído","Dispensa de Licitação","9245762","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162595","2260","FUNDACAO EZEQUIEL DIAS","15/04/20","15/04/20","","11/10/20","53.276.010/0001-10","HEXIS CIENTIFICA LTDA","NA","NA","781673","TUBO PLASTICO PARA LABORATORIO - MATERIA-PRIMA: POLIPROPILENO, LIVRE DE PIROGENIO, RNASES E DNASES; MEDIDAS: -; VOLUME: 15ML, TAMPA ROSQUEAVEL;","2261","FUNDACAO EZEQUIEL DIAS","EQUIPAMENTOS E ARTIGOS DE LABORATORIO, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","30.000,0000","0,9000","0,9000","27.000,00","27.000,00"
"2261032 000112/2020","NA","30/03/2020","INSUMOS LABORATORIAIS - COVID-19","NA","2260","FUNDACAO EZEQUIEL DIAS","Concluído","Dispensa de Licitação","9245763","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162596","2260","FUNDACAO EZEQUIEL DIAS","15/04/20","15/04/20","","11/10/20","02.661.790/0001-81","SARSTEDT LTDA","NA","NA","538957","TUBO CRIOGENICO - MATERIA-PRIMA: POLIPROPILENO, TEMPERATURA - 196 A + 121 ºC; TIPO: TAMPA ROSQUEAVEL, ANEL SILICONE, GRADUADO, C/BASE; CAPACIDADE: 2,0 ML;","2261","FUNDACAO EZEQUIEL DIAS","EQUIPAMENTOS E ARTIGOS DE LABORATORIO, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","30.000,0000","0,5500","0,5500","16.500,00","16.500,00"
"2261032 000112/2020","NA","30/03/2020","INSUMOS LABORATORIAIS - COVID-19","NA","2260","FUNDACAO EZEQUIEL DIAS","Concluído","Dispensa de Licitação","9245763","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162596","2260","FUNDACAO EZEQUIEL DIAS","15/04/20","15/04/20","","11/10/20","02.661.790/0001-81","SARSTEDT LTDA","NA","NA","1651595","TUBO CRIOGENICO - MATERIA-PRIMA: POLIPROPILENO; TIPO: TAMPA DE ROSCA, ESTERIL, APIROGENICO, AUTOCLAVAVEL; CAPACIDADE: 5,0 ML / 5,7CM ALTURA X 1,5CM (BOCA);","2261","FUNDACAO EZEQUIEL DIAS","EQUIPAMENTOS E ARTIGOS DE LABORATORIO, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","30.000,0000","1,0800","1,0800","32.400,00","32.400,00"
"2301925 000001/2020","NA","31/03/2020","REFORMA DA ALA ¿D¿ E AMPLIAÇÃO DA CAPACIDADE DE CARGA DA SUBESTAÇÃO DO HOSPITAL EDUARDO DE MENEZES, NO MUNICÍPIO DE BELO HORIZONTE ¿ UNIDADE INTEGRANTE DA FUNDAÇÃO HOSPITALAR DO ESTADO DE MINAS GERAIS","NA","2300","DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM","Concluído","Dispensa de Licitação","9245674","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162508","2300","DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM","01/04/20","01/04/20","01/10/2020","27/10/20","03.367.118/0001-40","CONSTRUTORA SINARCO LTDA","NA","NA","1155","ADAPTACOES E REFORMAS","2301","DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS","OBRAS E SERVICOS DE ENGENHARIA CIVIL","Belo Horizonte                          ","0,0000","4.359.428,8600","4.359.428,8600","4.359.428,86","4.359.428,86"
"2301925 000002/2020","NA","14/04/2020","EXECUÇÃO DOS SERVIÇOS DE ENGENHARIA, ABRANGENDO REPAROS GERAIS, COMPLEMENTAÇÃO DA INSTALAÇÃO DO SISTEMA DE CLIMATIZAÇÃO E EXAUSTÃO, INSTALAÇÃO DE CÂMARAS FRIAS DO SVO","NA","2300","DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM","Concluído","Dispensa de Licitação","9245950","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162645","2300","DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM","15/04/20","15/04/20","15/10/2020","15/10/20","04.764.300/0001-06","EFICIENCIA CONSTRUTORA LTDA","NA","NA","1155","ADAPTACOES E REFORMAS","2301","DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS","OBRAS E SERVICOS DE ENGENHARIA CIVIL","Belo Horizonte                          ","0,0000","1.041.625,5700","1.041.625,5700","1.041.625,57","1.041.625,57"
"2301925 000003/2020","NA","12/05/2020","CONTRATAÇÃO DE EMPRESA ESPECIALIZADA, EM CARÁTER EMERGENCIAL E POR DISPENSA DE LICITAÇÃO, PARA A REFORMA DO HOSPITAL JULIA KUBITSCHEK EM BELO HORIZONTE.","NA","2300","DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM","Concluído","Dispensa de Licitação","9247198","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163055","2300","DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM","12/05/20","12/05/20","30/12/2020","30/12/20","00.645.535/0001-10","2A ENGENHARIA E CONSTRUCOES LTDA","NA","NA","1155","ADAPTACOES E REFORMAS","2301","DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS","OBRAS E SERVICOS DE ENGENHARIA CIVIL","Belo Horizonte                          ","0,0000","7.116.343,2600","7.116.343,2600","7.116.343,26","7.116.343,26"
"2311076 000134/2020","NA","07/04/2020","MATERIAIS MÉDICO HOSPITALARES","NA","2310","UNIVERSIDADE ESTADUAL DE MONTES CLAROS","Concluído","Dispensa de Licitação","9245982","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162686","2310","UNIVERSIDADE ESTADUAL DE MONTES CLAROS","22/04/20","18/04/20","18/04/2021","17/10/20","05.075.964/0001-12","CINCO - CONFIANCA INDUSTRIA E COMERCIO LTDA.","NA","NA","18228","FILTRO ABSOLUTO - TIPO: HEPA 3, EFICIENCIA DE FILTRAGEM 99,7% D.O.P; CLASSE: PENETRACAO DE BACTERIAS: MEDIA MENOR QUE 0,00069%; MOLDURA: SEM MOLDURA; DIMENSOES: 48"" X 11"" X 24""; VAZAO: ELEMENTO FILTRANTE:FIBRA VIDRO C/AG.ANTIMICROBIANO; RESISTENCIA TERMICA: 100ºC; CONFIGURACAO: -;","2311","UNIVERSIDADE ESTADUAL DE MONTES CLAROS","INSTRUMENTOS E EQUIPAMENTOS ODONTOLOGICOS, COMPONENTES E ACESSORIOS","Montes Claros                           ","200,0000","36,0000","36,0000","7.200,00","7.200,00"
"2311076 000134/2020","NA","07/04/2020","MATERIAIS MÉDICO HOSPITALARES","NA","2310","UNIVERSIDADE ESTADUAL DE MONTES CLAROS","Concluído","Dispensa de Licitação","9245982","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162686","2310","UNIVERSIDADE ESTADUAL DE MONTES CLAROS","22/04/20","18/04/20","18/04/2021","17/10/20","05.075.964/0001-12","CINCO - CONFIANCA INDUSTRIA E COMERCIO LTDA.","NA","NA","236268","SISTEMA FECHADO DE ASPIRACAO TRAQUEAL - TIPO: ADULTO;","2311","UNIVERSIDADE ESTADUAL DE MONTES CLAROS","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Montes Claros                           ","50,0000","45,0000","45,0000","2.250,00","2.250,00"
"2311076 000134/2020","NA","07/04/2020","MATERIAIS MÉDICO HOSPITALARES","NA","2310","UNIVERSIDADE ESTADUAL DE MONTES CLAROS","Concluído","Dispensa de Licitação","9245982","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162686","2310","UNIVERSIDADE ESTADUAL DE MONTES CLAROS","22/04/20","18/04/20","18/04/2021","17/10/20","05.075.964/0001-12","CINCO - CONFIANCA INDUSTRIA E COMERCIO LTDA.","NA","NA","461920","FILTRO PARA SISTEMA RESPIRATORIO - APLICACAO: ANESTESIA GERAL E VENTILACAO MECANICA; TIPO: ADULTO;","2311","UNIVERSIDADE ESTADUAL DE MONTES CLAROS","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Montes Claros                           ","600,0000","8,0000","8,0000","4.800,00","4.800,00"
"2311076 000134/2020","NA","07/04/2020","MATERIAIS MÉDICO HOSPITALARES","NA","2310","UNIVERSIDADE ESTADUAL DE MONTES CLAROS","Concluído","Dispensa de Licitação","9245982","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162686","2310","UNIVERSIDADE ESTADUAL DE MONTES CLAROS","22/04/20","18/04/20","18/04/2021","17/10/20","05.075.964/0001-12","CINCO - CONFIANCA INDUSTRIA E COMERCIO LTDA.","NA","NA","804495","SISTEMA FECHADO DE ASPIRACAO TRAQUEAL - TIPO: COM VIA DE IRRIGACAO;","2311","UNIVERSIDADE ESTADUAL DE MONTES CLAROS","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Montes Claros                           ","170,0000","45,0000","45,0000","7.650,00","7.650,00"
"2311076 000134/2020","NA","07/04/2020","MATERIAIS MÉDICO HOSPITALARES","NA","2310","UNIVERSIDADE ESTADUAL DE MONTES CLAROS","Concluído","Dispensa de Licitação","9245982","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162686","2310","UNIVERSIDADE ESTADUAL DE MONTES CLAROS","22/04/20","18/04/20","18/04/2021","17/10/20","05.075.964/0001-12","CINCO - CONFIANCA INDUSTRIA E COMERCIO LTDA.","NA","NA","1129139","SISTEMA FECHADO DE ASPIRACAO TRAQUEAL - TIPO: NEONATAL, CALIBRE 6 FRENCH;","2311","UNIVERSIDADE ESTADUAL DE MONTES CLAROS","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Montes Claros                           ","30,0000","45,0000","45,0000","1.350,00","1.350,00"
"2311076 000134/2020","NA","07/04/2020","MATERIAIS MÉDICO HOSPITALARES","NA","2310","UNIVERSIDADE ESTADUAL DE MONTES CLAROS","Concluído","Dispensa de Licitação","9245982","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162686","2310","UNIVERSIDADE ESTADUAL DE MONTES CLAROS","22/04/20","18/04/20","18/04/2021","17/10/20","05.075.964/0001-12","CINCO - CONFIANCA INDUSTRIA E COMERCIO LTDA.","NA","NA","1152823","SISTEMA FECHADO DE ASPIRACAO TRAQUEAL - TIPO: NEONATAL, CALIBRE 8 FRENCH;","2311","UNIVERSIDADE ESTADUAL DE MONTES CLAROS","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Montes Claros                           ","30,0000","45,0000","45,0000","1.350,00","1.350,00"
"2311076 000134/2020","NA","07/04/2020","MATERIAIS MÉDICO HOSPITALARES","NA","2310","UNIVERSIDADE ESTADUAL DE MONTES CLAROS","Concluído","Dispensa de Licitação","9245982","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162686","2310","UNIVERSIDADE ESTADUAL DE MONTES CLAROS","22/04/20","18/04/20","18/04/2021","17/10/20","05.075.964/0001-12","CINCO - CONFIANCA INDUSTRIA E COMERCIO LTDA.","NA","NA","1152831","SISTEMA FECHADO DE ASPIRACAO TRAQUEAL - TIPO: PEDIATRICO, CALIBRE 10 FRENCH;","2311","UNIVERSIDADE ESTADUAL DE MONTES CLAROS","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Montes Claros                           ","30,0000","45,0000","45,0000","1.350,00","1.350,00"
"2311076 000200/2020","NA","04/05/2020","MEDICAMENTO","NA","2310","UNIVERSIDADE ESTADUAL DE MONTES CLAROS","Concluído","Dispensa de Licitação","9251383","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163606","2310","UNIVERSIDADE ESTADUAL DE MONTES CLAROS","02/07/20","01/07/20","27/12/2021","27/12/20","75.014.167/0001-00","NUNESFARMA DISTRIBUIDORA DE PRODUTOS FARMACEUTICOS LTDA","NA","NA","1755897","SULFATO DE ZINCO - PRINCIPIO ATIVO: SULFATO DE ZINCO; CONCENTRACAO/DOSAGEM: 20 MG; FORMA FARMACEUTICA: COMPRIMIDO MASTIGAVEL; APRESENTACAO: .; COMPONENTE: .;","2311","UNIVERSIDADE ESTADUAL DE MONTES CLAROS","MEDICAMENTOS ALOPATICOS","Montes Claros                           ","300,0000","0,9500","0,9500","285,00","285,00"
